timestamp,zone,severity,message,recommendation,alert_type,scenario
2026-04-01 13:10:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 13:10:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 13:20:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 13:20:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 13:20:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 13:20:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 13:20:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 13:20:00,Corridor,Warning,Corridor: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Corridor due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 13:20:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 13:20:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 13:30:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 13:30:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 13:30:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 13:30:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 13:30:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 13:30:00,Corridor,Warning,Corridor: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Corridor due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 13:30:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 13:30:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 13:40:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 13:40:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 13:40:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 13:40:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 13:40:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 13:40:00,Corridor,Warning,Corridor: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Corridor due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 13:40:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 13:40:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 13:50:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 13:50:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 13:50:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 13:50:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 13:50:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 13:50:00,Corridor,Warning,Corridor: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Corridor due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 13:50:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 13:50:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:00:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 14:00:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:00:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 14:00:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:00:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 14:00:00,Corridor,Warning,Corridor: vent open ratio is warning.,Check lighting schedule and fixture status in Corridor.,vent_open_ratio,normal
2026-04-01 14:00:00,Corridor,Warning,Corridor: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Corridor due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:00:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 14:00:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:10:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 14:10:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:10:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 14:10:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:10:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 14:10:00,Corridor,Warning,Corridor: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Corridor due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:10:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 14:10:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:20:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 14:20:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:20:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 14:20:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:20:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 14:20:00,Corridor,Warning,Corridor: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Corridor due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:20:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 14:20:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:30:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 14:30:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:30:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 14:30:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:30:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 14:30:00,Corridor,Warning,Corridor: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Corridor due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:30:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 14:30:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:40:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 14:40:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:40:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 14:40:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:40:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 14:40:00,Corridor,Warning,Corridor: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Corridor due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:40:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 14:40:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:50:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 14:50:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:50:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 14:50:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:50:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 14:50:00,Corridor,Warning,Corridor: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Corridor due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 14:50:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 14:50:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:00:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 15:00:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:00:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 15:00:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:00:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 15:00:00,Corridor,Warning,Corridor: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Corridor due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:00:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 15:00:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:10:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 15:10:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:10:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 15:10:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:10:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 15:10:00,Corridor,Warning,Corridor: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Corridor due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:20:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 15:20:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:20:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 15:20:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:20:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 15:20:00,Corridor,Warning,Corridor: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Corridor due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:30:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 15:30:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:30:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 15:30:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:30:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 15:30:00,Corridor,Warning,Corridor: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Corridor due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:30:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 15:40:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 15:40:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:40:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 15:40:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:40:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 15:40:00,Corridor,Warning,Corridor: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Corridor due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:40:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 15:50:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 15:50:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:50:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 15:50:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 15:50:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 15:50:00,Corridor,Warning,Corridor: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Corridor due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 16:00:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 16:00:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 16:00:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 16:00:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 16:10:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 16:10:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 16:10:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 16:10:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 16:10:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 16:20:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 16:20:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 16:20:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 16:20:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 16:30:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 16:30:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 16:30:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 16:30:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 16:30:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 16:40:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 16:40:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 16:40:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 16:40:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 16:50:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 16:50:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 16:50:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 16:50:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 16:50:00,Corridor,Warning,Corridor: light level is warning.,Check lighting schedule and fixture status in Corridor.,light_level,normal
2026-04-01 16:50:00,Rooftop Lounge,Warning,Rooftop Lounge: air quality is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 17:00:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 17:00:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 17:00:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 17:00:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 17:10:00,Lobby,Warning,Lobby: air quality is warning.,Increase airflow in Lobby and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 17:10:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 17:10:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 17:10:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 17:10:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 17:10:00,Corridor,Warning,Corridor: vent open ratio is warning.,Inspect window or vent position sensor in Corridor.,vent_open_ratio,normal
2026-04-01 17:20:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 17:20:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 17:20:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 17:20:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 17:30:00,Lobby,Warning,Lobby: air quality is warning.,Increase airflow in Lobby and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 17:30:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 17:30:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 17:30:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 17:30:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 17:40:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 17:40:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 17:40:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 17:40:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 17:50:00,Lobby,Warning,Lobby: air quality is warning.,Increase airflow in Lobby and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 17:50:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 17:50:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 17:50:00,Co-working Space,Warning,Co-working Space: air quality is warning.,Increase airflow in Co-working Space and investigate occupancy-related air quality decline.,air_quality,normal
